NOMBRE_ELECCION,AÑO_ELECCION,PAIS,REGION,DEPTO,MUNICIPIO,PARTIDO,NOMBRE_PARTIDO,SEXO,RAZA,ANALFABETOS,ALFABETOS,SEXO,RAZA,PRIMARIA,NIVEL MEDIO,UNIVERSITARIOS
Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,San Bartolomé Perulapía,PAN,Partido Accion Nacional,hombres,LADINOS,446,3498,hombres,LADINOS,80,444,2974
Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,San Ramón,PAN,Partido Accion Nacional,hombres,LADINOS,1094,4455,hombres,LADINOS,1071,1437,1947
Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,El Rosario,PAN,Partido Accion Nacional,hombres,LADINOS,280,3838,hombres,LADINOS,927,1747,1164
Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Oratorio de Concepción,PAN,Partido Accion Nacional,hombres,LADINOS,1480,2650,hombres,LADINOS,1978,85,587
Elecciones Municipales,2005,EL SALVADOR,REGION 3,Cuscatlán  ,Santa Cruz Analquito,PAN,Partido Accion Nacional,hombres,LADINOS,863,5158,hombres,LADINOS,1225,1125,2808
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Nueva San Salvador,PAN,Partido Accion Nacional,hombres,LADINOS,148,2127,hombres,LADINOS,849,979,299
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Quezaltepeque,PAN,Partido Accion Nacional,hombres,LADINOS,1843,4552,hombres,LADINOS,2218,2208,126
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Ciudad Arce,PAN,Partido Accion Nacional,hombres,LADINOS,823,7232,hombres,LADINOS,2278,2023,2931
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,San Juan Opico,PAN,Partido Accion Nacional,hombres,LADINOS,1043,7417,hombres,LADINOS,2739,2942,1736
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Colón,PAN,Partido Accion Nacional,hombres,LADINOS,2581,1783,hombres,LADINOS,33,1097,653
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Puerto de la Libertad,PAN,Partido Accion Nacional,hombres,LADINOS,956,4944,hombres,LADINOS,1404,2728,812
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Antiguo Cuscatlán,PAN,Partido Accion Nacional,hombres,LADINOS,1199,1277,hombres,LADINOS,655,118,504
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Comasagua,PAN,Partido Accion Nacional,hombres,LADINOS,2842,7270,hombres,LADINOS,2528,2781,1961
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,San Pablo Tacachico,PAN,Partido Accion Nacional,hombres,LADINOS,1006,2624,hombres,LADINOS,1693,568,363
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Jayaque,PAN,Partido Accion Nacional,hombres,LADINOS,2865,5591,hombres,LADINOS,1277,2826,1488
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Huizucar,PAN,Partido Accion Nacional,hombres,LADINOS,2525,6617,hombres,LADINOS,2119,2217,2281
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Tepecoyo,PAN,Partido Accion Nacional,hombres,LADINOS,2732,4962,hombres,LADINOS,1508,2963,491
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Teotepeque,PAN,Partido Accion Nacional,hombres,LADINOS,368,1404,hombres,LADINOS,535,18,851
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Chiltiupán,PAN,Partido Accion Nacional,hombres,LADINOS,289,5088,hombres,LADINOS,1711,1698,1679
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Nuevo Cuscatlán,PAN,Partido Accion Nacional,hombres,LADINOS,483,4259,hombres,LADINOS,801,1586,1872
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Tamanique,PAN,Partido Accion Nacional,hombres,LADINOS,225,4076,hombres,LADINOS,1008,2098,970
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Sacacoyo,PAN,Partido Accion Nacional,hombres,LADINOS,1164,4098,hombres,LADINOS,632,1844,1622
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,San José Villa Nueva,PAN,Partido Accion Nacional,hombres,LADINOS,107,6485,hombres,LADINOS,1376,2805,2304
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Zaragoza,PAN,Partido Accion Nacional,hombres,LADINOS,1439,3795,hombres,LADINOS,923,1124,1748
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Talnique,PAN,Partido Accion Nacional,hombres,LADINOS,1161,4025,hombres,LADINOS,1135,337,2553
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,San Matías,PAN,Partido Accion Nacional,hombres,LADINOS,860,4824,hombres,LADINOS,2994,862,968
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Libertad  ,Jicalapa,PAN,Partido Accion Nacional,hombres,LADINOS,365,5119,hombres,LADINOS,1213,2846,1060
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Zacatecoluca,PAN,Partido Accion Nacional,hombres,LADINOS,2016,4623,hombres,LADINOS,927,1409,2287
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Santiago Nonualco,PAN,Partido Accion Nacional,hombres,LADINOS,1512,5136,hombres,LADINOS,247,1920,2969
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Juan Nonualco,PAN,Partido Accion Nacional,hombres,LADINOS,1641,2807,hombres,LADINOS,707,1471,629
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Pedro Masahuat,PAN,Partido Accion Nacional,hombres,LADINOS,575,2471,hombres,LADINOS,966,1037,468
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Olocuilta,PAN,Partido Accion Nacional,hombres,LADINOS,267,3188,hombres,LADINOS,53,814,2321
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Pedro Nonualco,PAN,Partido Accion Nacional,hombres,LADINOS,48,5353,hombres,LADINOS,2247,909,2197
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Francisco Chinameca,PAN,Partido Accion Nacional,hombres,LADINOS,1362,2917,hombres,LADINOS,2486,167,264
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Juan Talpa,PAN,Partido Accion Nacional,hombres,LADINOS,2028,4331,hombres,LADINOS,1436,997,1898
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,El Rosario,PAN,Partido Accion Nacional,hombres,LADINOS,2452,1312,hombres,LADINOS,253,42,1017
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Rafael Obrajuelo,PAN,Partido Accion Nacional,hombres,LADINOS,710,6797,hombres,LADINOS,2060,2502,2235
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Santa María Ostuma,PAN,Partido Accion Nacional,hombres,LADINOS,2025,4186,hombres,LADINOS,1591,788,1807
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Luis Talpa,PAN,Partido Accion Nacional,hombres,LADINOS,2918,5675,hombres,LADINOS,1379,1492,2804
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Antonio Masahuat,PAN,Partido Accion Nacional,hombres,LADINOS,741,3516,hombres,LADINOS,1514,764,1238
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Miguel Tepezontes,PAN,Partido Accion Nacional,hombres,LADINOS,400,5261,hombres,LADINOS,2405,2626,230
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Juan Tepezontes,PAN,Partido Accion Nacional,hombres,LADINOS,2208,6188,hombres,LADINOS,2784,693,2711
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Tapalhuaca,PAN,Partido Accion Nacional,hombres,LADINOS,44,6328,hombres,LADINOS,2834,1983,1511
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Cuyultitán,PAN,Partido Accion Nacional,hombres,LADINOS,201,3738,hombres,LADINOS,788,2672,278
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Paraíso de Osorio,PAN,Partido Accion Nacional,hombres,LADINOS,358,4952,hombres,LADINOS,2061,1922,969
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Emigdio,PAN,Partido Accion Nacional,hombres,LADINOS,830,5707,hombres,LADINOS,152,2820,2735
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Jerusalén,PAN,Partido Accion Nacional,hombres,LADINOS,2223,4105,hombres,LADINOS,2021,1178,906
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,Mercedes La Ceiba,PAN,Partido Accion Nacional,hombres,LADINOS,1464,3908,hombres,LADINOS,13,1251,2644
Elecciones Municipales,2005,EL SALVADOR,REGION 3,La Paz  ,San Luis La Herradura,PAN,Partido Accion Nacional,hombres,LADINOS,2966,4679,hombres,LADINOS,1149,2487,1043
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,La Unión,PAN,Partido Accion Nacional,hombres,LADINOS,1891,3058,hombres,LADINOS,964,1118,976
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Santa Rosa de Lima,PAN,Partido Accion Nacional,hombres,LADINOS,1385,4100,hombres,LADINOS,1053,2936,111
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Pasaquina,PAN,Partido Accion Nacional,hombres,LADINOS,1831,5817,hombres,LADINOS,2307,2362,1148
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,San Alejo,PAN,Partido Accion Nacional,hombres,LADINOS,1129,3670,hombres,LADINOS,2560,999,111
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Anamorós,PAN,Partido Accion Nacional,hombres,LADINOS,316,2637,hombres,LADINOS,251,2190,196
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,El Carmen,PAN,Partido Accion Nacional,hombres,LADINOS,1140,3104,hombres,LADINOS,1211,227,1666
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Conchagua,PAN,Partido Accion Nacional,hombres,LADINOS,701,5392,hombres,LADINOS,2339,203,2850
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,El Sauce,PAN,Partido Accion Nacional,hombres,LADINOS,1590,7520,hombres,LADINOS,1961,2694,2865
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Lislique,PAN,Partido Accion Nacional,hombres,LADINOS,965,2461,hombres,LADINOS,477,1882,102
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Yucuayquín,PAN,Partido Accion Nacional,hombres,LADINOS,1422,3610,hombres,LADINOS,538,1345,1727
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Nueva Esparta,PAN,Partido Accion Nacional,hombres,LADINOS,2192,2086,hombres,LADINOS,640,84,1362
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Polorós,PAN,Partido Accion Nacional,hombres,LADINOS,2298,6238,hombres,LADINOS,2075,2777,1386
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Bolívar,PAN,Partido Accion Nacional,hombres,LADINOS,492,2233,hombres,LADINOS,1159,1071,3
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Concepción de Oriente,PAN,Partido Accion Nacional,hombres,LADINOS,1793,2128,hombres,LADINOS,538,1321,269
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Intipucá,PAN,Partido Accion Nacional,hombres,LADINOS,660,5286,hombres,LADINOS,921,1814,2551
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,San José La Fuente,PAN,Partido Accion Nacional,hombres,LADINOS,2586,3439,hombres,LADINOS,574,2381,484
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Yayantique,PAN,Partido Accion Nacional,hombres,LADINOS,2447,3036,hombres,LADINOS,1191,1764,81
Elecciones Municipales,2005,EL SALVADOR,REGION 4,La Unión  ,Meanguera del Golfo,PAN,Partido Accion Nacional,hombres,LADINOS,2328,4998,hombres,LADINOS,1232,1929,1837
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Francisco Gotera,PAN,Partido Accion Nacional,hombres,LADINOS,2536,3139,hombres,LADINOS,1724,808,607
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Jocoro,PAN,Partido Accion Nacional,hombres,LADINOS,1176,7366,hombres,LADINOS,2347,2104,2915
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Corinto,PAN,Partido Accion Nacional,hombres,LADINOS,1544,4136,hombres,LADINOS,1577,577,1982
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Sociedad,PAN,Partido Accion Nacional,hombres,LADINOS,584,5593,hombres,LADINOS,660,2345,2588
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Cacaopera,PAN,Partido Accion Nacional,hombres,LADINOS,336,5051,hombres,LADINOS,2754,1616,681
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Guatajiagüa,PAN,Partido Accion Nacional,hombres,LADINOS,1074,3439,hombres,LADINOS,1091,2140,208
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,El Divisadero,PAN,Partido Accion Nacional,hombres,LADINOS,2582,4895,hombres,LADINOS,2630,270,1995
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Jocoaitique,PAN,Partido Accion Nacional,hombres,LADINOS,2115,6135,hombres,LADINOS,1336,2928,1871
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Osicala,PAN,Partido Accion Nacional,hombres,LADINOS,1221,4483,hombres,LADINOS,1857,1532,1094
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Chilanga,PAN,Partido Accion Nacional,hombres,LADINOS,2920,6274,hombres,LADINOS,1944,1481,2849
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Meanguera,PAN,Partido Accion Nacional,hombres,LADINOS,2352,2700,hombres,LADINOS,1996,569,135
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Torola,PAN,Partido Accion Nacional,hombres,LADINOS,1500,5852,hombres,LADINOS,1512,2374,1966
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Simón,PAN,Partido Accion Nacional,hombres,LADINOS,2309,6627,hombres,LADINOS,1414,2748,2465
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Delicias de Concepción,PAN,Partido Accion Nacional,hombres,LADINOS,1362,4512,hombres,LADINOS,660,921,2931
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Joateca,PAN,Partido Accion Nacional,hombres,LADINOS,2526,3769,hombres,LADINOS,1772,700,1297
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Arambala,PAN,Partido Accion Nacional,hombres,LADINOS,2798,5537,hombres,LADINOS,2863,2160,514
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Lolotiquillo,PAN,Partido Accion Nacional,hombres,LADINOS,2965,5749,hombres,LADINOS,2489,1550,1710
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Yamabal,PAN,Partido Accion Nacional,hombres,LADINOS,621,8097,hombres,LADINOS,2506,2972,2619
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Yoloaiquín,PAN,Partido Accion Nacional,hombres,LADINOS,595,4098,hombres,LADINOS,369,1884,1845
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Carlos,PAN,Partido Accion Nacional,hombres,LADINOS,1027,4998,hombres,LADINOS,2283,1793,922
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,El Rosario,PAN,Partido Accion Nacional,hombres,LADINOS,1972,1384,hombres,LADINOS,73,836,475
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Perquín,PAN,Partido Accion Nacional,hombres,LADINOS,2129,2723,hombres,LADINOS,1421,142,1160
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Sensembra,PAN,Partido Accion Nacional,hombres,LADINOS,2015,4369,hombres,LADINOS,1918,415,2036
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Gualococti,PAN,Partido Accion Nacional,hombres,LADINOS,1446,4753,hombres,LADINOS,2289,1750,714
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Fernando,PAN,Partido Accion Nacional,hombres,LADINOS,262,4806,hombres,LADINOS,2127,171,2508
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Isidro,PAN,Partido Accion Nacional,hombres,LADINOS,845,6926,hombres,LADINOS,2288,2853,1785
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Miguel,PAN,Partido Accion Nacional,hombres,LADINOS,2628,4064,hombres,LADINOS,1634,1996,434
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chinameca,PAN,Partido Accion Nacional,hombres,LADINOS,1633,6389,hombres,LADINOS,2777,1672,1940
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,El Tránsito,PAN,Partido Accion Nacional,hombres,LADINOS,245,2673,hombres,LADINOS,112,340,2221
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Ciudad Barrios,PAN,Partido Accion Nacional,hombres,LADINOS,839,5908,hombres,LADINOS,412,2564,2932
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chirilagua,PAN,Partido Accion Nacional,hombres,LADINOS,2693,2416,hombres,LADINOS,11,1128,1277
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Sesori,PAN,Partido Accion Nacional,hombres,LADINOS,1939,4268,hombres,LADINOS,1056,858,2354
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Rafael Oriente,PAN,Partido Accion Nacional,hombres,LADINOS,1640,5491,hombres,LADINOS,2584,2422,485
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Moncagua,PAN,Partido Accion Nacional,hombres,LADINOS,2150,7338,hombres,LADINOS,2826,1976,2536
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Lolotique,PAN,Partido Accion Nacional,hombres,LADINOS,2404,4755,hombres,LADINOS,1707,1228,1820
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Jorge,PAN,Partido Accion Nacional,hombres,LADINOS,282,6189,hombres,LADINOS,1197,2443,2549
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chapeltique,PAN,Partido Accion Nacional,hombres,LADINOS,1296,3476,hombres,LADINOS,1473,32,1971
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Gerardo,PAN,Partido Accion Nacional,hombres,LADINOS,2727,2548,hombres,LADINOS,75,896,1577
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Carolina,PAN,Partido Accion Nacional,hombres,LADINOS,1081,6869,hombres,LADINOS,1313,2568,2988
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Quelepa,PAN,Partido Accion Nacional,hombres,LADINOS,1100,4852,hombres,LADINOS,1446,1309,2097
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Luis de La Reina,PAN,Partido Accion Nacional,hombres,LADINOS,38,5495,hombres,LADINOS,2801,1332,1362
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Nuevo Edén de San Juan,PAN,Partido Accion Nacional,hombres,LADINOS,2192,5262,hombres,LADINOS,2472,1942,848
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Nueva Guadalupe,PAN,Partido Accion Nacional,hombres,LADINOS,2796,5007,hombres,LADINOS,2990,1557,460
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Uluazapa,PAN,Partido Accion Nacional,hombres,LADINOS,2781,7051,hombres,LADINOS,1784,2491,2776
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Comacarán,PAN,Partido Accion Nacional,hombres,LADINOS,1494,5748,hombres,LADINOS,2721,1397,1630
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Antonio del Mosco,PAN,Partido Accion Nacional,hombres,LADINOS,272,3422,hombres,LADINOS,2571,33,818
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,San Salvador,PAN,Partido Accion Nacional,hombres,LADINOS,1687,5503,hombres,LADINOS,2581,2669,253
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Ciudad Delgado,PAN,Partido Accion Nacional,hombres,LADINOS,698,4085,hombres,LADINOS,1276,2703,106
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Mejicanos,PAN,Partido Accion Nacional,hombres,LADINOS,2644,4829,hombres,LADINOS,2703,1981,145
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Soyapango,PAN,Partido Accion Nacional,hombres,LADINOS,1366,2868,hombres,LADINOS,191,1105,1572
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Cuscatancingo,PAN,Partido Accion Nacional,hombres,LADINOS,1569,5012,hombres,LADINOS,2294,2489,229
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,San Marcos,PAN,Partido Accion Nacional,hombres,LADINOS,694,5216,hombres,LADINOS,2411,591,2214
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Ilopango,PAN,Partido Accion Nacional,hombres,LADINOS,1222,5957,hombres,LADINOS,2798,2691,468
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Nejapa,PAN,Partido Accion Nacional,hombres,LADINOS,2620,2560,hombres,LADINOS,113,734,1713
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Apopa,PAN,Partido Accion Nacional,hombres,LADINOS,964,7053,hombres,LADINOS,2936,1447,2670
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,San Martín,PAN,Partido Accion Nacional,hombres,LADINOS,1069,4766,hombres,LADINOS,751,2356,1659
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Panchimalco,PAN,Partido Accion Nacional,hombres,LADINOS,2443,6112,hombres,LADINOS,2607,2634,871
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Aguilares,PAN,Partido Accion Nacional,hombres,LADINOS,1394,2818,hombres,LADINOS,1519,975,324
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Tonacatepeque,PAN,Partido Accion Nacional,hombres,LADINOS,1195,3067,hombres,LADINOS,858,402,1807
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Santo Tomás,PAN,Partido Accion Nacional,hombres,LADINOS,1165,3658,hombres,LADINOS,1251,214,2193
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Santiago Texacuangos,PAN,Partido Accion Nacional,hombres,LADINOS,1213,5218,hombres,LADINOS,1085,1978,2155
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,El Paisnal,PAN,Partido Accion Nacional,hombres,LADINOS,549,4159,hombres,LADINOS,909,571,2679
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Guazapa,PAN,Partido Accion Nacional,hombres,LADINOS,543,1386,hombres,LADINOS,665,246,475
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Ayutuxtepeque,PAN,Partido Accion Nacional,hombres,LADINOS,2436,6163,hombres,LADINOS,1307,2506,2350
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Rosario de Mora,PAN,Partido Accion Nacional,hombres,LADINOS,219,4674,hombres,LADINOS,1981,486,2207
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Santa Ana,PAN,Partido Accion Nacional,hombres,LADINOS,1466,5203,hombres,LADINOS,1904,1298,2001
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Chalchuapa,PAN,Partido Accion Nacional,hombres,LADINOS,1040,4390,hombres,LADINOS,955,1689,1746
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Metapán,PAN,Partido Accion Nacional,hombres,LADINOS,2580,5812,hombres,LADINOS,2795,2135,882
